feature,importance
y4_trans,0.05862509228900663
y20_trans,0.03817962212476589
y12_trans,0.03476718474154337
x12_trans,0.031839344835964255
y15_trans,0.031215915378710872
y5_trans,0.03117814498008566
y19_trans,0.030821669877767067
y6_trans,0.029549653113680695
x9_trans,0.029316980950063784
y8_trans,0.028837428864220912
y11_trans,0.02881212814364049
x4_trans,0.028794049526652966
y7_trans,0.028695714928446008
x8_trans,0.028678009076305057
x3_trans,0.027931694791113126
y16_trans,0.027860655402511782
y14_trans,0.026938754173673085
x0_trans,0.026776877333131194
y2_trans,0.026510221785527248
y1_trans,0.025933343535553058
y17_trans,0.024560067521856424
x13_trans,0.02454762178647395
y3_trans,0.022817115252148266
x17_trans,0.022212865409762785
y10_trans,0.022190342971691927
y0_trans,0.021848723687685555
x1_trans,0.02156782823002155
x7_trans,0.02115955693032474
y13_trans,0.02091723698555287
x11_trans,0.019482326814368484
y18_trans,0.01930947080733526
y9_trans,0.019195395542642803
x15_trans,0.016435992441113684
x2_trans,0.015762187265312252
x10_trans,0.015331557846512802
x14_trans,0.01424383308773438
x5_trans,0.012562041392739219
x19_trans,0.010282950188379276
x20_trans,0.009785870807725082
x16_trans,0.008766481225850383
x6_trans,0.007928466318593858
x18_trans,0.00782958163381131
