mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7255907535552979,0.10038071159909334,0.6516889095306396,0.6019587998348557,,sqrt,1,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,0.9975903614457832,1.0,1.0,0.9995180722891567,0.0009638554216867324,1
2.6762301921844482,0.1478364112951874,2.367395782470703,1.1644730043179274,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",1.0,1.0,0.9975903614457832,1.0,1.0,0.9995180722891567,0.0009638554216867324,1
5.987947988510132,0.17149982656492146,1.4537046909332276,0.3498261908337289,,sqrt,1,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",1.0,1.0,0.9951807228915662,1.0,1.0,0.9990361445783134,0.001927710843373509,5
2.488960123062134,0.36532059751280666,1.992368793487549,0.4834610646748644,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,0.9903614457831326,1.0,1.0,0.9980722891566266,0.0038554216867469735,22
3.986119270324707,0.49411945061854246,1.3527190685272217,0.5574471164435384,,sqrt,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,0.9903614457831326,1.0,1.0,0.9980722891566266,0.0038554216867469735,22
5.3914018154144285,0.8251902503215832,1.8376808166503906,0.5506306073009654,,sqrt,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",1.0,1.0,0.9927710843373494,1.0,1.0,0.9985542168674698,0.002891566265060242,8
2.1155542373657226,0.7434727442225199,1.859863805770874,0.2602174361494726,,sqrt,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,0.9975903614457832,0.9903614457831326,1.0,1.0,0.9975903614457831,0.0037329959963444846,33
4.483060836791992,0.26629179415655196,1.63417387008667,0.4526353697761425,,sqrt,4,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,0.9855421686746988,1.0,1.0,0.9971084337349397,0.005783132530120484,38
5.415546607971192,0.3943847547392376,1.486787986755371,0.34275338378633374,,sqrt,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 500}",1.0,1.0,0.9855421686746988,1.0,1.0,0.9971084337349397,0.005783132530120484,38
2.828980493545532,0.23743915408193872,1.4347088813781739,0.15962952253338708,,log2,1,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,0.9975903614457832,0.9927710843373494,1.0,1.0,0.9980722891566266,0.002810097298720626,22
