feature,importance
y20_trans,0.05136097830501746
y8_trans,0.051293287562787816
y4_trans,0.03570183154347854
y16_trans,0.0347097219954061
x8_trans,0.031707257838774004
y7_trans,0.03146317728241084
y12_trans,0.030511324637611706
y11_trans,0.029385536331860584
x4_trans,0.029349042819971465
x12_trans,0.02772379830522892
y19_trans,0.027316623708948065
y3_trans,0.026791253778236226
y15_trans,0.02650247648595265
x20_trans,0.025349352381920376
y10_trans,0.02421771058207993
y14_trans,0.023668866184649816
x3_trans,0.023598014679882498
x11_trans,0.022874798202698218
y6_trans,0.022027323225745833
y18_trans,0.02192336657293027
x7_trans,0.0213419188689303
x1_trans,0.021066518896003843
x2_trans,0.02090006079217798
x0_trans,0.020600432224335125
y17_trans,0.020117404327396202
x5_trans,0.019721630169455388
x9_trans,0.019558989429572505
x17_trans,0.01925869056894971
y2_trans,0.01894601689820795
x16_trans,0.018772650788736973
x10_trans,0.01850172366762685
y5_trans,0.018077203353277477
x19_trans,0.017934533461278133
x13_trans,0.017722117016194222
y13_trans,0.017674003092874934
x6_trans,0.017061035494618723
x15_trans,0.016600379464182708
y1_trans,0.01654975845932132
y9_trans,0.016521894013425246
y0_trans,0.015796589047140222
x18_trans,0.015784410828207977
x14_trans,0.014016296712494858
